smiles,logP,qed,SAS,iupac
"COc1ccc(S(=O)(=O)CCCC(=O)Nc2nc3c(s2)C[C@@H](C)CC3)cc1
",3.4691,0.741718446795,2.748071745307988,"4-(4-methoxyphenyl)sulfonyl-N-[(6S)-6-methyl-4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl]butanamide"
"Nc1cc(NC(=O)CCN2CCOCC2=O)ccc1Cl
",1.1096,0.826068993471,2.241884201984844,N-(3-amino-4-chlorophenyl)-3-(3-oxomorpholin-4-yl)propanamide
"O=C(C[C@@H]([NH2+]Cc1ccccc1)C(=O)[O-])Nc1cccc(Cl)c1Cl
",1.2041,0.780766012305,3.5343987910976677,"(2R)-2-(benzylazaniumyl)-4-(2,3-dichloroanilino)-4-oxobutanoate"
"Cc1[nH]ncc1C(=O)N[C@H]1CCN(C(=O)C2CCCCC2)C1
",1.62912,0.898263061331,2.7276110434907306,N-[(3S)-1-(cyclohexanecarbonyl)pyrrolidin-3-yl]-5-methyl-1H-pyrazole-4-carboxamide
"COC(=O)c1ccccc1NC(=O)c1ccc(Cl)cc1I
",3.9835,0.588003491697,1.843148925471958,methyl 2-[(4-chloro-2-iodobenzoyl)amino]benzoate
"Cc1cc(F)c(N)cc1S(=O)(=O)NCCc1ncn[nH]1
",0.35542,0.7049807051800001,2.573604466720109,"5-amino-4-fluoro-2-methyl-N-[2-(1H-1,2,4-triazol-5-yl)ethyl]benzenesulfonamide"
"CC1CC[NH+](CC(=O)NCC(=O)Nc2ccc(F)c(F)c2F)CC1
",0.4734,0.694406818584,3.436904132661347,"2-[[2-(4-methylpiperidin-1-ium-1-yl)acetyl]amino]-N-(2,3,4-trifluorophenyl)acetamide"
"COc1cccc(NC(=O)C[NH+]2CCc3ccccc3C2)c1
",1.2749,0.902815151035,3.4511372454138094,"N-(3-methoxyphenyl)-2-(1,2,3,4-tetrahydroisoquinolin-2-ium-2-yl)acetamide"
"C[C@@]1(c2ccccc2F)NC(=O)N(Cc2cccc(C#N)c2)C1=O
",2.66458,0.8792716164740001,2.6181140609024887,"3-[[(4S)-4-(2-fluorophenyl)-4-methyl-2,5-dioxoimidazolidin-1-yl]methyl]benzonitrile"
"CC(=O)Cn1c(=O)c2c(nc3n(-c4ccc(F)cc4)c(C)cn23)n(C)c1=O
",1.1751200000000002,0.54959987124,2.6127428017548624,"6-(4-fluorophenyl)-4,7-dimethyl-2-(2-oxopropyl)purino[7,8-a]imidazole-1,3-dione"
"O=C(c1ccc(F)cc1)N1CC[NH+](CCCc2ccccc2)CC1
",1.7992,0.8961645721870001,2.934917639154853,(4-fluorophenyl)-[4-(3-phenylpropyl)piperazin-4-ium-1-yl]methanone
"O=C(COc1ccccc1F)Nc1c(C(=O)Nc2ccccc2F)oc2ccccc12
",4.9808,0.439975248487,2.0862782930578856,3-[[2-(2-fluorophenoxy)acetyl]amino]-N-(2-fluorophenyl)-1-benzofuran-2-carboxamide
"O=S(=O)(/N=C1/CCCN1)c1cccc(/N=C/c2cc(Cl)ccc2O)c1
",3.2668,0.786543627937,3.082048635959957,"3-[(5-chloro-2-hydroxyphenyl)methylideneamino]-N-(3,4-dihydro-2H-pyrrol-5-yl)benzenesulfonamide"
"CN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)Cc1ccc2c(c1)OCCO2
",1.8954,0.768003500827,2.3351283287019267,"2-(2,3-dihydro-1,4-benzodioxin-6-yl)-N-methyl-N-[(4-oxo-3H-quinazolin-2-yl)methyl]acetamide"
"Cc1nc(Oc2cccnc2)c2c(-c3ccccc3)csc2n1
",4.8540199999999984,0.517613116944,2.244329139489672,"2-methyl-5-phenyl-4-pyridin-3-yloxythieno[2,3-d]pyrimidine"
"CC(=O)OCC1(COC(C)=O)CC[C@H]2O[C@H]2C1
",1.0503,0.551721844051,3.692107140748632,"[(1S,6R)-3-(acetyloxymethyl)-7-oxabicyclo[4.1.0]heptan-3-yl]methyl acetate"
"O=C(NC[C@@H]1CN(Cc2ccccc2)CCO1)C1=NN(c2ccccc2)C(=O)CC1
",2.1866,0.80057610006,2.7580417889722337,"N-[[(2R)-4-benzylmorpholin-2-yl]methyl]-6-oxo-1-phenyl-4,5-dihydropyridazine-3-carboxamide"
"CNc1nc2ncnc(N(C)C)c2[nH]1
",0.4606,0.738049414575,2.9859480413134403,"6-N,6-N,8-N-trimethyl-7H-purine-6,8-diamine"
"CC(=O)c1cccc(NC(=O)[C@@H](C)n2c(=O)cc(C)c3c(C)nn(-c4ccccc4)c32)c1
",4.20634,0.463598166003,2.829022635268624,"(2R)-N-(3-acetylphenyl)-2-(3,4-dimethyl-6-oxo-1-phenylpyrazolo[5,4-b]pyridin-7-yl)propanamide"
"COc1ccccc1N[C@H](C)C(=O)NC(C)(C)C
",2.4103,0.862608893271,2.29827234306512,(2R)-N-tert-butyl-2-(2-methoxyanilino)propanamide
"Cc1csc(=O)n1CC(=O)N1CCc2sccc2[C@@H]1c1ccccc1
",3.45402,0.693498476638,2.864533153249848,"4-methyl-3-[2-oxo-2-[(4S)-4-phenyl-6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl]ethyl]-1,3-thiazol-2-one"
"Cc1ccc(NC(=O)Nc2cc(N3CCC(C)CC3)ncn2)cc1F
",3.80442,0.862004930569,2.217586447444249,1-(3-fluoro-4-methylphenyl)-3-[6-(4-methylpiperidin-1-yl)pyrimidin-4-yl]urea
"O=C(CCCn1nc(-c2ccccc2)c2cc(Cl)ccc21)NC1CC1
",4.4155,0.6823392502169999,2.080214697715105,4-(5-chloro-3-phenylindazol-1-yl)-N-cyclopropylbutanamide
"O=C(C[C@@H]1C=CS(=O)(=O)C1)NN(c1ccccc1)c1ccccc1
",2.8043,0.8433016977,3.0627412260799467,"2-[(3R)-1,1-dioxo-2,3-dihydrothiophen-3-yl]-N',N'-diphenylacetohydrazide"
"Cc1cccc(-c2noc(-c3ccccc3OCC(=O)Nc3ccc([N+](=O)[O-])cc3)n2)c1
",4.63772,0.320060497276,2.1305528795196818,"2-[2-[3-(3-methylphenyl)-1,2,4-oxadiazol-5-yl]phenoxy]-N-(4-nitrophenyl)acetamide"
"CC[C@@H](NC(=O)c1nc2ccccc2c(=O)[nH]1)c1nc(C)c(C)s1
",2.87754,0.757031207864,3.0333746808795263,"N-[(1R)-1-(4,5-dimethyl-1,3-thiazol-2-yl)propyl]-4-oxo-3H-quinazoline-2-carboxamide"
"CC(C)(C)c1ccc(C(=O)C[C@H](C(=O)[O-])[NH+]2CCCC2)cc1
",0.3541,0.816672589275,4.171237197336885,(2R)-4-(4-tert-butylphenyl)-4-oxo-2-pyrrolidin-1-ium-1-ylbutanoate
"COC(=O)c1cncn1C1CC1
",1.0046,0.624223872766,2.4390912117574874,methyl 3-cyclopropylimidazole-4-carboxylate
"Nc1ccc(OCCCN2CCCCCC2=O)cc1
",2.4403,0.654563133278,1.9117974749930475,1-[3-(4-aminophenoxy)propyl]azepan-2-one
"CCCSc1nnc(NC(=O)c2cc(-c3ccc(C)cc3)on2)s1
",4.25592,0.50135324241,2.2887217672007214,"5-(4-methylphenyl)-N-(5-propylsulfanyl-1,3,4-thiadiazol-2-yl)-1,2-oxazole-3-carboxamide"
"COC(=O)c1ccc(NC(=O)c2cc(S(=O)(=O)N3CCCC3)cn2C)cc1
",1.8485,0.789873521209,2.0840982695303296,methyl 4-[(1-methyl-4-pyrrolidin-1-ylsulfonylpyrrole-2-carbonyl)amino]benzoate
"COc1ccccc1CCC(=O)Nc1nc(-c2ccccn2)cs1
",3.785,0.719814553022,1.9874451116823248,"3-(2-methoxyphenyl)-N-(4-pyridin-2-yl-1,3-thiazol-2-yl)propanamide"
"C=CCN1C(=O)S/C(=C\c2ccc(OC(C)C)c(Cl)c2)C1=O
",4.3495,0.566842828461,2.3695595110329117,"(5Z)-5-[(3-chloro-4-propan-2-yloxyphenyl)methylidene]-3-prop-2-enyl-1,3-thiazolidine-2,4-dione"
"CCCn1nnnc1CSc1nnc(-c2ccccc2OC)o1
",2.434,0.609080699916,2.3962325399083912,"2-(2-methoxyphenyl)-5-[(1-propyltetrazol-5-yl)methylsulfanyl]-1,3,4-oxadiazole"
"CC[NH+]1CCN([C@H](C)CNC(=O)c2cc(-c3ccc(C)c(C)c3)on2)CC1
",1.29714,0.8126120464579999,3.805380449761429,"5-(3,4-dimethylphenyl)-N-[(2R)-2-(4-ethylpiperazin-4-ium-1-yl)propyl]-1,2-oxazole-3-carboxamide"
"CN(CC(=O)Nc1ccccc1Cl)C(=O)/C=C/c1cccc(Br)c1
",4.2128,0.724768673603,2.038635789064644,(E)-3-(3-bromophenyl)-N-[2-(2-chloroanilino)-2-oxoethyl]-N-methylprop-2-enamide
"Cc1nnsc1-c1nnc2sc(C(F)(F)F)nn12
",2.03152,0.689443352306,3.218254195222684,"3-(4-methylthiadiazol-5-yl)-6-(trifluoromethyl)-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole"
"CCN1CCN(C(=O)CCc2ccc(OC)cc2)CC1
",1.7919,0.82765251354,1.6779360383064166,1-(4-ethylpiperazin-1-yl)-3-(4-methoxyphenyl)propan-1-one
"COCCN1C(=O)c2ccccc2N[C@@H]1c1ccccc1Cl
",3.5529,0.915149737959,2.6078176368973254,"(2S)-2-(2-chlorophenyl)-3-(2-methoxyethyl)-1,2-dihydroquinazolin-4-one"
"Cc1ccc(-c2noc(CSc3nc(C4CC4)n(-c4ccccc4)n3)n2)cc1
",4.79542,0.422054123395,2.3305120474769225,"5-[(5-cyclopropyl-1-phenyl-1,2,4-triazol-3-yl)sulfanylmethyl]-3-(4-methylphenyl)-1,2,4-oxadiazole"
"Cc1ccccc1Cn1cccc(C(=O)Nc2ccc(F)cc2)c1=O
",3.59642,0.771559787301,1.847599665212396,N-(4-fluorophenyl)-1-[(2-methylphenyl)methyl]-2-oxopyridine-3-carboxamide
"C[C@H]1Cc2ccccc2N1C(=O)CN1C(=O)N[C@]2(CCCCc3ccccc32)C1=O
",3.1379,0.7729875982459999,3.5623331880099984,"(5S)-3'-[2-[(2S)-2-methyl-2,3-dihydroindol-1-yl]-2-oxoethyl]spiro[6,7,8,9-tetrahydrobenzo[7]annulene-5,5'-imidazolidine]-2',4'-dione"
"Cc1nnc(NCCC(=O)N2C[C@H](C)O[C@@H](C)C2)c(C#N)c1C
",1.4029200000000002,0.911873520795,3.3541648069812786,"3-[[3-[(2S,6S)-2,6-dimethylmorpholin-4-yl]-3-oxopropyl]amino]-5,6-dimethylpyridazine-4-carbonitrile"
"O=C(c1cncc(Br)c1)N1CCN(c2cccc[nH+]2)CC1
",1.6206,0.836037734367,3.1892108335469223,(5-bromo-3-pyridinyl)-(4-pyridin-1-ium-2-ylpiperazin-1-yl)methanone
"COc1ccc(OC)c(-c2csc(=O)[nH]2)c1
",2.1206,0.8925880689799999,2.350173090732948,"4-(2,5-dimethoxyphenyl)-3H-1,3-thiazol-2-one"
"COc1ccc(-c2cc(-c3cc(OC)ccc3OC)n3ncnc3n2)cc1
",3.4841,0.5292911361079999,2.2435626482285524,"7-(2,5-dimethoxyphenyl)-5-(4-methoxyphenyl)-[1,2,4]triazolo[1,5-a]pyrimidine"
"Nc1cccc(C(=O)N2CCCC2)c1
",1.5048,0.688643290519,1.6233682779998304,(3-aminophenyl)-pyrrolidin-1-ylmethanone
"Cc1ccccc1C(=O)N[C@H](C(=O)N1CCC(c2nc3ccccc3s2)CC1)C(C)C
",4.76532,0.600456936726,2.6515426136825955,"N-[(2S)-1-[4-(1,3-benzothiazol-2-yl)piperidin-1-yl]-3-methyl-1-oxobutan-2-yl]-2-methylbenzamide"
"COc1ccc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1F
",1.4542,0.830265373829,1.805269167626383,3-fluoro-4-methoxy-N-[2-(4-sulfamoylphenyl)ethyl]benzamide
"CCN(CC)C(=O)N1CCC[C@H]1c1nc(-c2ccncc2)n[nH]1
",2.4654,0.939462317753,3.0055896970400457,"(2S)-N,N-diethyl-2-(3-pyridin-4-yl-1H-1,2,4-triazol-5-yl)pyrrolidine-1-carboxamide"
"Cc1ccc(O)c(-n2cc3c(c2-c2cccc(Br)c2)c(=O)n(C)c(=O)n3C)c1
",3.47142,0.507949634762,2.584621930277049,"5-(3-bromophenyl)-6-(2-hydroxy-5-methylphenyl)-1,3-dimethylpyrrolo[3,4-d]pyrimidine-2,4-dione"
"[NH3+]Cc1cccc(-c2nnco2)c1
",0.4785,0.7380059530509999,3.1036413694420246,"[3-(1,3,4-oxadiazol-2-yl)phenyl]methylazanium"
"Cc1ccc(Cl)cc1NC(=O)CSc1nnc(C)n1-c1ccccc1C
",4.57676,0.623203994448,2.011669742361448,"N-(5-chloro-2-methylphenyl)-2-[[5-methyl-4-(2-methylphenyl)-1,2,4-triazol-3-yl]sulfanyl]acetamide"
"Cc1ccccc1CN1CCN(CC(=O)NCc2ccco2)C1=O
",2.14202,0.8870331025020001,2.206864911013429,N-(furan-2-ylmethyl)-2-[3-[(2-methylphenyl)methyl]-2-oxoimidazolidin-1-yl]acetamide
"CCC1(C)COC2(OC1)C(=O)N(CN1CCN(c3ccccc3F)CC1)c1ccccc12
",3.5679,0.7113042355779999,3.2534271878972363,"5-ethyl-1'-[[4-(2-fluorophenyl)piperazin-1-yl]methyl]-5-methylspiro[1,3-dioxane-2,3'-indole]-2'-one"
"O=C(c1cscn1)N1C[C@H]2CCCC[C@H]2C1
",2.4053,0.750073288923,3.1697739769732656,"[(3aS,7aR)-1,3,3a,4,5,6,7,7a-octahydroisoindol-2-yl]-(1,3-thiazol-4-yl)methanone"
"COc1ccc2nc(CC(=O)C(F)(F)F)sc2c1
",2.9788,0.8555293514200001,2.323502396164597,"1,1,1-trifluoro-3-(6-methoxy-1,3-benzothiazol-2-yl)propan-2-one"
"C[C@H](Oc1ccc(F)cc1F)c1ccnc2ncnn12
",2.5425,0.736012595323,2.966073117322942,"7-[(1S)-1-(2,4-difluorophenoxy)ethyl]-[1,2,4]triazolo[1,5-a]pyrimidine"
"Cc1ccc(NC(=O)CCc2ccccc2Cl)nc1
",3.61472,0.901645004648,1.7963438153193891,3-(2-chlorophenyl)-N-(5-methyl-2-pyridinyl)propanamide
"Cc1ccc(NC(=O)C2CCN(C(=O)c3ccccc3Cl)CC2)c(C)c1
",4.4477400000000005,0.829925066198,1.7870073609072854,"1-(2-chlorobenzoyl)-N-(2,4-dimethylphenyl)piperidine-4-carboxamide"
"C[C@@H](NC(=O)c1ccccc1NC(=O)Cn1ccc([N+](=O)[O-])n1)c1ccccc1
",2.9210000000000003,0.468325424133,2.5958599248983703,2-[[2-(3-nitropyrazol-1-yl)acetyl]amino]-N-[(1R)-1-phenylethyl]benzamide
"Cc1cnc(C(=O)N2CCC([C@@H](O)c3ccccc3)CC2)cn1
",2.37082,0.945496778421,2.64445473200508,[4-[(R)-hydroxy(phenyl)methyl]piperidin-1-yl]-(5-methylpyrazin-2-yl)methanone
"O=C(CSc1nnc2ccc(-c3cccnc3)nn12)c1cccc([N+](=O)[O-])c1
",3.0695,0.210144352998,2.412523783978901,"1-(3-nitrophenyl)-2-[(6-pyridin-3-yl-[1,2,4]triazolo[4,3-b]pyridazin-3-yl)sulfanyl]ethanone"
"Cn1c(SCc2ccccc2F)nnc1-c1ccccc1
",3.9135,0.661524358821,1.836448412361552,"3-[(2-fluorophenyl)methylsulfanyl]-4-methyl-5-phenyl-1,2,4-triazole"
"N#Cc1ccc([C@H]2N(Cc3ccccc3)CC[NH+]2Cc2ccccc2)cc1
",3.15778,0.752509179927,3.658610776065247,"4-[(2S)-1,3-dibenzylimidazolidin-1-ium-2-yl]benzonitrile"
"CC(C)n1nnc2cc(S(=O)(=O)N(C)CC(=O)NCc3cccnc3)ccc21
",1.3441,0.6456386960239999,2.425840089041362,2-[methyl-(1-propan-2-ylbenzotriazol-5-yl)sulfonylamino]-N-(pyridin-3-ylmethyl)acetamide
"C[C@@H](NC(=O)NCCc1ccn(-c2ccccc2)n1)c1ccncc1
",2.8702,0.7218824404719999,2.6347469309105427,1-[2-(1-phenylpyrazol-3-yl)ethyl]-3-[(1R)-1-pyridin-4-ylethyl]urea
"Cc1cc(C(=O)NCCCn2nc(C)cc2C)c2c(C)nn(C)c2n1
",2.21858,0.7244826704359999,2.3864164535679464,"N-[3-(3,5-dimethylpyrazol-1-yl)propyl]-1,3,6-trimethylpyrazolo[3,4-b]pyridine-4-carboxamide"
"Cc1nc2ccccc2c(=O)n1NC(=O)c1ccc([N+](=O)[O-])cc1
",1.99702,0.5884601257450001,2.075416960132383,N-(2-methyl-4-oxoquinazolin-3-yl)-4-nitrobenzamide
"Cc1ccc(N[C@@H]2CC(=O)N(c3cccc(O)c3)C2=O)c(C)c1
",2.75304,0.85072470716,2.5761471708162684,"(3R)-3-(2,4-dimethylanilino)-1-(3-hydroxyphenyl)pyrrolidine-2,5-dione"
"COCCN1C(=O)c2ccc(C(=O)N[C@@H](C)c3ccccc3)cc2C1=O
",2.42,0.8103613112549999,2.36245331907638,"2-(2-methoxyethyl)-1,3-dioxo-N-[(1S)-1-phenylethyl]isoindole-5-carboxamide"
"CC(=O)c1sc(NC(=O)c2ccccc2NS(=O)(=O)c2ccc(C)cc2)nc1C
",4.01564,0.555486015859,2.088518575367379,"N-(5-acetyl-4-methyl-1,3-thiazol-2-yl)-2-[(4-methylphenyl)sulfonylamino]benzamide"
"C[C@@H]1CCc2c(sc3nc(CSc4n[nH]c(N)n4)[nH]c(=O)c23)C1
",2.102,0.627263520161,3.2476246620750118,"(7R)-2-[(5-amino-1H-1,2,4-triazol-3-yl)sulfanylmethyl]-7-methyl-5,6,7,8-tetrahydro-3H-[1]benzothiolo[2,3-d]pyrimidin-4-one"
"Cn1c(=O)c2sccc2n2c(C[NH+](C)CCCc3ccccc3)nnc12
",1.2902,0.564368067235,3.755126406536865,"methyl-[(8-methyl-7-oxo-5-thia-1,8,10,11-tetrazatricyclo[7.3.0.02,6]dodeca-2(6),3,9,11-tetraen-12-yl)methyl]-(3-phenylpropyl)azanium"
"Cc1nnnn1CC(=O)N1CC[C@](C)(O)[C@H](C)C1
",-0.3990800000000001,0.8038881481290001,3.5365029403761263,"1-[(3R,4S)-4-hydroxy-3,4-dimethylpiperidin-1-yl]-2-(5-methyltetrazol-1-yl)ethanone"
"COc1ccc(-c2nc(C(=O)N[C@H](C)c3ccc(F)c(F)c3)cs2)cc1
",4.5879,0.679375769452,2.4612939934704805,"N-[(1R)-1-(3,4-difluorophenyl)ethyl]-2-(4-methoxyphenyl)-1,3-thiazole-4-carboxamide"
"CCN(CC)C(=O)c1ccccc1NC(=O)C(Cl)(Cl)Cl
",3.4773,0.836474785229,2.1665062162912925,"N,N-diethyl-2-[(2,2,2-trichloroacetyl)amino]benzamide"
"COc1ccc(C(=O)N2C[C@@H](C(C)C)Nc3ccccc32)nn1
",2.5821,0.940960777161,3.062770181171299,"(6-methoxypyridazin-3-yl)-[(3R)-3-propan-2-yl-3,4-dihydro-2H-quinoxalin-1-yl]methanone"
"COc1ccc(-c2nc(CNC(=O)c3ccccc3Cl)no2)cc1
",3.3286,0.754598504674,1.9127465163646,"2-chloro-N-[[5-(4-methoxyphenyl)-1,2,4-oxadiazol-3-yl]methyl]benzamide"
"C/C=C/C(=O)N1Cc2nn(-c3cccc(C)c3)c(-n3cccc3)c2C1
",3.38972,0.6765694235780001,2.8552743130997205,"(E)-1-[2-(3-methylphenyl)-3-pyrrol-1-yl-4,6-dihydropyrrolo[3,4-c]pyrazol-5-yl]but-2-en-1-one"
"C[NH+](CC(=O)Nc1ccccc1C(F)(F)F)Cc1ccc(Br)cc1
",3.1213,0.7817808950599999,3.372420490293992,(4-bromophenyl)methyl-methyl-[2-oxo-2-[2-(trifluoromethyl)anilino]ethyl]azanium
"CC(C)Cc1nnc(NC(=O)c2ccc(/C=C3/SC(=S)N(C)C3=O)cc2)s1
",3.8199,0.569537121543,2.455319192607252,"4-[(E)-(3-methyl-4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene)methyl]-N-[5-(2-methylpropyl)-1,3,4-thiadiazol-2-yl]benzamide"
"C[C@@H](CNC(=O)Cc1cnn(-c2ccccc2)c1)c1ccccc1
",3.3347,0.74351028933,2.4031996111731133,N-[(2R)-2-phenylpropyl]-2-(1-phenylpyrazol-4-yl)acetamide
"CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1O
",-1.8362,0.548849189704,3.654957486771812,"(2S,3S,4S,5R)-5-(6-aminopurin-9-yl)-N-ethyl-3,4-dihydroxyoxolane-2-carboxamide"
"CC(C)CN(C)C(=O)c1cc2ccccc2c(Cl)n1
",3.6162,0.781971499339,2.2150794168972983,1-chloro-N-methyl-N-(2-methylpropyl)isoquinoline-3-carboxamide
"COc1ccc(-c2nnc(-c3cc4ccccc4[nH]3)s2)cc1
",4.362,0.585736233718,2.154223238843562,"2-(1H-indol-2-yl)-5-(4-methoxyphenyl)-1,3,4-thiadiazole"
"CCOc1cc2c(cc1CNC(=O)c1ccccc1C)O[C@@H](C)C2
",3.64712,0.888609232506,2.5252557844116392,"N-[[(2S)-5-ethoxy-2-methyl-2,3-dihydro-1-benzofuran-6-yl]methyl]-2-methylbenzamide"
"CSc1ccc(C[NH+](CCO)Cc2ccc(C#CC(C)(C)O)s2)cc1
",2.1698,0.514293231589,4.224887713689409,2-hydroxyethyl-[[5-(3-hydroxy-3-methylbut-1-ynyl)thiophen-2-yl]methyl]-[(4-methylsulfanylphenyl)methyl]azanium
"COc1ccc(/C=N/Nc2ccccc2[N+](=O)[O-])cc1OC
",3.0580000000000003,0.497350500506,1.9526786921743504,"N-[(E)-(3,4-dimethoxyphenyl)methylideneamino]-2-nitroaniline"
"Cc1ccc(-n2nnn(CN(CCC#N)CCC#N)c2=S)cc1C
",2.50199,0.718385656577,2.9048284411886414,"3-[2-cyanoethyl-[[4-(3,4-dimethylphenyl)-5-sulfanylidenetetrazol-1-yl]methyl]amino]propanenitrile"
"CC(C)C(=O)Nc1ccc(N2CCN(C(=O)c3cccc(F)c3)CC2)c(C(=O)N2CCCC2)c1
",3.6186,0.71199159056,2.1823359001153237,N-[4-[4-(3-fluorobenzoyl)piperazin-1-yl]-3-(pyrrolidine-1-carbonyl)phenyl]-2-methylpropanamide
"O=C(/C=C/c1cccnc1)Nc1ccc(C(=O)Nc2nccs2)cc1
",3.4423,0.676008429955,2.1063741023515643,"4-[[(E)-3-pyridin-3-ylprop-2-enoyl]amino]-N-(1,3-thiazol-2-yl)benzamide"
"COC(=O)c1ccc(F)c(NC(=O)c2cc(C)[nH]c2C)c1
",2.80954,0.8482938528120001,2.0861148754928984,"methyl 3-[(2,5-dimethyl-1H-pyrrole-3-carbonyl)amino]-4-fluorobenzoate"
"O=C1c2oc3ccccc3c(=O)c2[C@H](c2ccc(F)cc2)N1C[C@H](O)c1ccccc1
",4.2109,0.520568999019,2.9657111798866658,"(1S)-1-(4-fluorophenyl)-2-[(2R)-2-hydroxy-2-phenylethyl]-1H-chromeno[2,3-c]pyrrole-3,9-dione"
"CCN(C(=O)CN1C(=O)S/C(=C/c2ccccc2)C1=O)[C@@H]1CCS(=O)(=O)C1
",1.7585,0.694769272058,2.897245032757379,"2-[(5E)-5-benzylidene-2,4-dioxo-1,3-thiazolidin-3-yl]-N-[(3R)-1,1-dioxothiolan-3-yl]-N-ethylacetamide"
"O=[N+]([O-])c1cccnc1N1CCC[C@@H](c2nc3ccccc3[nH]2)C1
",3.2501,0.580712282785,2.7673099408434414,2-[(3R)-1-(3-nitro-2-pyridinyl)piperidin-3-yl]-1H-benzimidazole
"CC(C)(C)n1cc(C(=O)NCC2(C(N)=O)CCOCC2)cn1
",0.65,0.868177978128,2.8924618187252182,1-tert-butyl-N-[(4-carbamoyloxan-4-yl)methyl]pyrazole-4-carboxamide
"Cc1cc(C)cc(OCC(=O)Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)c1
",2.91174,0.612126231529,2.1075067601703807,"2-(3,5-dimethylphenoxy)-N-[4-(pyrimidin-2-ylsulfamoyl)phenyl]acetamide"
"O=C(CSc1ccccn1)N[C@@H](c1ccc(F)cc1)c1cccs1
",4.2801,0.641526919125,2.5721523584258605,N-[(S)-(4-fluorophenyl)-thiophen-2-ylmethyl]-2-pyridin-2-ylsulfanylacetamide
"Fc1ccc(CN2CCNc3ccccc32)cc1
",3.2578,0.855011224733,1.9092340036406816,"4-[(4-fluorophenyl)methyl]-2,3-dihydro-1H-quinoxaline"
"Cc1noc(-c2cc(=O)n(CC(=O)NCc3cccs3)nc2-c2cccs2)c1C
",3.62154,0.495485510895,2.7752658483052848,"2-[4-(3,4-dimethyl-1,2-oxazol-5-yl)-6-oxo-3-thiophen-2-ylpyridazin-1-yl]-N-(thiophen-2-ylmethyl)acetamide"
"C[C@H](NC(=O)CSc1nnc(-c2ccc(Br)cc2)n1C)c1ccccc1
",4.2141,0.5706881756319999,2.41738100113146,"2-[[5-(4-bromophenyl)-4-methyl-1,2,4-triazol-3-yl]sulfanyl]-N-[(1S)-1-phenylethyl]acetamide"
"Cc1cnc(NC(=O)c2ccn(COc3c(Cl)cccc3Cl)n2)s1
",4.24362,0.686704080574,2.482814478198163,"1-[(2,6-dichlorophenoxy)methyl]-N-(5-methyl-1,3-thiazol-2-yl)pyrazole-3-carboxamide"
"Cc1cccn2c(=O)c3cc(C(=O)N4CCN(C)CC4)n(Cc4ccccc4)c3nc12
",2.39352,0.515748966745,2.397091776203954,"6-benzyl-10-methyl-5-(4-methylpiperazine-1-carbonyl)-1,6,8-triazatricyclo[7.4.0.03,7]trideca-3(7),4,8,10,12-pentaen-2-one"
"OCc1cn(-c2ccc3c(c2)OCCO3)nn1
",0.5308,0.8351545556559999,2.363994581840556,"[1-(2,3-dihydro-1,4-benzodioxin-6-yl)triazol-4-yl]methanol"
"O=C(NCCc1ccccc1)c1cccc(-c2ccc(S(=O)(=O)N3CCOCC3)s2)c1
",3.4085,0.579357797389,2.1628560112947053,3-(5-morpholin-4-ylsulfonylthiophen-2-yl)-N-(2-phenylethyl)benzamide
"COc1ccc(/C=C/C(=O)N2CCC[C@H]2c2ccc3c(c2)OCCO3)c(OC)c1
",3.8519,0.697201413654,2.7751701902427826,"(E)-1-[(2S)-2-(2,3-dihydro-1,4-benzodioxin-6-yl)pyrrolidin-1-yl]-3-(2,4-dimethoxyphenyl)prop-2-en-1-one"
"Cc1cc(=O)[nH]c(N/N=C/c2c(Cl)nc3ccccn3c2=O)n1
",1.18562,0.431416374313,2.9245291220862586,"2-chloro-3-[(E)-[(4-methyl-6-oxo-1H-pyrimidin-2-yl)hydrazinylidene]methyl]pyrido[1,2-a]pyrimidin-4-one"
"Cc1noc(C)c1COc1ccc(C(=O)NC[C@@H]2COc3ccccc3O2)cc1
",3.44024,0.6752079538160001,2.6655201902427823,"N-[[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]methyl]-4-[(3,5-dimethyl-1,2-oxazol-4-yl)methoxy]benzamide"
"Cn1ncc2c1CCC[C@H]2NC(=O)CN1CCCC1=O
",0.5361,0.892936597227,2.934290121371525,"N-[(4R)-1-methyl-4,5,6,7-tetrahydroindazol-4-yl]-2-(2-oxopyrrolidin-1-yl)acetamide"
"COc1ccc(CNc2ncnc3c2cnn3-c2cc(Cl)ccc2C)cc1
",4.39802,0.532765006433,2.175107618642756,"1-(5-chloro-2-methylphenyl)-N-[(4-methoxyphenyl)methyl]pyrazolo[3,4-d]pyrimidin-4-amine"
"N#Cc1cnc(Nc2nc3ccccc3o2)nc1-c1ccc(Cl)cc1
",4.55348,0.558712985143,2.3718902245854943,"2-(1,3-benzoxazol-2-ylamino)-4-(4-chlorophenyl)pyrimidine-5-carbonitrile"
