smiles,logP,qed,SAS,iupac,selfies,MolWt,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds
O=C(NC1CC1)C(=O)N1CCN(c2ccc(F)cc2)CC1,0.7529,0.8320863460860001,1.9477953805364727,N-cyclopropyl-2-[4-(4-fluorophenyl)piperazin-1-yl]-2-oxoacetamide,[O][=C][Branch1][#Branch1][N][C][C][C][Ring1][Ring1][C][=Branch1][C][=O][N][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][=N],291.3260000000001,0.7528999999999992,52.650000000000006,1,3,2
Cc1nn(-c2ccc(F)c(F)c2)c2ncc3c(c12)C(=O)N(c1cccc2ccccc12)C3=O,4.96092,0.348631345075,2.508433025758185,"5-(3,4-difluorophenyl)-3-methyl-11-naphthalen-1-yl-4,5,7,11-tetrazatricyclo[7.3.0.02,6]dodeca-1,3,6,8-tetraene-10,12-dione",[C][C][=N][N][Branch1][#C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][C][=N][C][=C][C][=Branch1][=Branch1][=C][Ring1][P][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][Ring1][P][=O],440.40900000000016,4.960920000000003,68.09,0,5,2
COc1cccc2c1OCC/C2=N\NC(=O)COc1ccccc1C,2.68542,0.846299227491,2.3178531592535645,"N-[(E)-(8-methoxy-2,3-dihydrochromen-4-ylidene)amino]-2-(2-methylphenoxy)acetamide",[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][/C][Ring1][=Branch1][=N][\N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C],340.379,2.6854200000000006,69.15,1,5,5
CC(C)CCNC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,4.5335,0.636532952996,2.0191951859293567,2-[1-[(4-fluorophenyl)methyl]indol-3-yl]-N-(3-methylbutyl)acetamide,[C][C][Branch1][C][C][C][C][N][C][=Branch1][C][=O][C][C][=C][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][P][Ring1][=Branch1],352.45300000000003,4.533500000000004,34.03,1,2,7
Cc1cc(NC(=O)[C@@H](C)SCC(=O)Nc2cccc(C(F)(F)F)c2)no1,3.70072,0.767681615246,2.696173730480528,"(2R)-N-(5-methyl-1,2-oxazol-3-yl)-2-[2-oxo-2-[3-(trifluoromethyl)anilino]ethyl]sulfanylpropanamide",[C][C][=C][C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][C][S][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][=N][O][Ring2][Ring1][=Branch2],387.38300000000004,3.7007200000000013,84.23,2,5,6
Cc1cc(C=O)c(O)c([N+](=O)[O-])c1,1.42132,0.429066531056,2.3254718767056595,2-hydroxy-5-methyl-3-nitrobenzaldehyde,[C][C][=C][C][Branch1][Ring1][C][=O][=C][Branch1][C][O][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][N],181.14699999999996,1.4213199999999997,80.44,1,4,2
Cc1ccc(NC(=O)COC(=O)/C(C#N)=C/c2ccccc2)c(Br)c1,3.8464,0.45590808614,2.1159187087041147,[2-(2-bromo-4-methylanilino)-2-oxoethyl] (E)-2-cyano-3-phenylprop-2-enoate,[C][C][=C][C][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][/C][Branch1][Ring1][C][#N][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][Br][=C][Ring2][Ring1][Branch2],399.244,3.8464000000000027,79.19,1,4,5
Cc1ccccc1Cn1c(CNC(=O)CCc2ccccc2)nc2ccccc21,4.64202,0.482852564382,1.9274325233311809,N-[[1-[(2-methylphenyl)methyl]benzimidazol-2-yl]methyl]-3-phenylpropanamide,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][Branch1][P][C][N][C][=Branch1][C][=O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Branch1],383.49500000000006,4.642020000000004,46.92,1,3,7
Cc1cc2c(F)c(F)c(F)c(F)c2[nH]1,3.03272,0.380260461629,2.7400190472305983,"4,5,6,7-tetrafluoro-2-methyl-1H-indole",[C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][#Branch2][NH1][Ring1][=N],203.138,3.0327200000000003,15.79,1,0,0
O=C(CSCc1ccccc1Cl)NNC(=O)Nc1ccc2c(c1)OCO2,3.1548,0.669517050626,2.212874412540584,"1-(1,3-benzodioxol-5-yl)-3-[[2-[(2-chlorophenyl)methylsulfanyl]acetyl]amino]urea",[O][=C][Branch1][=N][C][S][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1],393.8520000000002,3.1548000000000007,88.69000000000001,3,5,5
COc1ccc(-c2ccc(OCCNC(=O)c3cc4ccccc4oc3=O)nn2)cc1,3.0674,0.35970522077,2.239116011294705,N-[2-[6-(4-methoxyphenyl)pyridazin-3-yl]oxyethyl]-2-oxochromene-3-carboxamide,[C][O][C][=C][C][=C][Branch2][Ring2][Ring2][C][=C][C][=C][Branch2][Ring1][Branch2][O][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][#Branch2][=O][N][=N][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N],417.42100000000005,3.067400000000001,103.55000000000001,1,7,7
CNc1cncc([C@@H]2CCCN2S(=O)(=O)c2cn[nH]c2)n1,0.7672,0.878619698749,3.417516691351528,N-methyl-6-[(2S)-1-(1H-pyrazol-4-ylsulfonyl)pyrrolidin-2-yl]pyrazin-2-amine,[C][N][C][=C][N][=C][C][Branch2][Ring1][=Branch1][C@@H1][C][C][C][N][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=N][NH1][C][=Ring1][Branch1][=N][Ring2][Ring1][Ring1],308.36699999999996,0.7671999999999997,103.86999999999999,2,6,4
O=C1C[C@@H](c2cccc(Oc3ccccc3)c2)c2cc3c(cc2N1)OCO3,4.6817,0.704858524052,2.716682878911227,"(8S)-8-(3-phenoxyphenyl)-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]quinolin-6-one",[O][=C][C][C@@H1][Branch2][Ring1][Ring2][C][=C][C][=C][C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N][C][=C][C][=C][Branch1][=Branch2][C][=C][Ring1][=Branch1][N][Ring2][Ring1][#Branch1][O][C][O][Ring1][Branch2],359.38100000000014,4.681700000000003,56.790000000000006,1,4,3
Cc1cc(C(=O)COC(=O)c2cc(Cl)c3c(c2)OCCCO3)c(C)n1C1CC1,4.29424,0.527218400636,2.4946377221774565,"[2-(1-cyclopropyl-2,5-dimethylpyrrol-3-yl)-2-oxoethyl] 6-chloro-3,4-dihydro-2H-1,5-benzodioxepine-8-carboxylate",[C][C][=C][C][Branch2][Ring1][#C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][O][C][C][C][O][Ring1][Branch2][=C][Branch1][C][C][N][Ring2][Ring1][Branch2][C][C][C][Ring1][Ring1],403.8620000000003,4.294240000000003,66.76000000000002,0,6,5
O=C(CN(C1CCCCC1)S(=O)(=O)c1ccc(Cl)cc1)N1CCN(c2ccccc2F)CC1,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[O][=C][Branch2][Ring1][#C][C][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][C][N][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][C][Ring1][=N],494.0320000000002,4.1513000000000035,60.93000000000001,0,4,6
CCCC[NH2+][C@@H](C)[C@@H]1COc2ccccc2O1,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[C][C][C][C][NH2+1][C@@H1][Branch1][C][C][C@@H1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2],236.33499999999998,1.5783999999999998,35.07,1,2,5
CCCN1CC(=O)N2[C@@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc(Cl)cc2)C1=O,3.9162,0.6912624384360001,3.150209086999608,"(2R,8S)-2-(4-chlorophenyl)-6-propyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",[C][C][C][N][C][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][#C][C][C][=C][Branch1][N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C@H1][Ring1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring2][Ring1][=Branch2][=O],407.9010000000001,3.9162000000000026,56.410000000000004,1,2,3
CCC1CCC(C(=O)c2cscc2C)CC1,4.45562,0.677683457812,2.5551053984252565,(4-ethylcyclohexyl)-(4-methylthiophen-3-yl)methanone,[C][C][C][C][C][C][Branch1][=N][C][=Branch1][C][=O][C][=C][S][C][=C][Ring1][Branch1][C][C][C][Ring1][=C],236.37999999999997,4.455620000000004,17.07,0,2,3
CCOC(=O)C1CCN(C(=O)[C@@H]2CCCc3sc(NC(=O)c4ccc5c(c4)OCO5)nc32)CC1,3.3457,0.635453636657,3.0376659529813086,"ethyl 1-[(4R)-2-(1,3-benzodioxole-5-carbonylamino)-4,5,6,7-tetrahydro-1,3-benzothiazole-4-carbonyl]piperidine-4-carboxylate",[C][C][O][C][=Branch1][C][=O][C][C][C][N][Branch2][Ring2][#Branch2][C][=Branch1][C][=O][C@@H1][C][C][C][C][S][C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][=N][C][=Ring1][P][Ring2][Ring1][Branch1][C][C][Ring2][Ring1][=N],485.5620000000003,3.345700000000001,107.06000000000002,1,8,5
Cc1ccc(OCC(=O)NNC(=O)c2ccc(NC(=O)C(C)C)cc2)cc1,2.42952,0.681437166482,1.8159518079918675,2-methyl-N-[4-[[[2-(4-methylphenoxy)acetyl]amino]carbamoyl]phenyl]propanamide,[C][C][=C][C][=C][Branch2][Ring1][P][O][C][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][O][N][C][=Branch1][C][=O][C][Branch1][C][C][C][C][=C][Ring1][N][C][=C][Ring2][Ring1][#Branch2],369.42100000000016,2.42952,96.53,3,4,6
C=C(C)COc1ccc(-c2[nH]ncc2-c2ccc(OC)c(OC)c2)c(O)c1,4.4214,0.5794493783829999,2.4407111845100857,"2-[4-(3,4-dimethoxyphenyl)-1H-pyrazol-5-yl]-5-(2-methylprop-2-enoxy)phenol",[C][=C][Branch1][C][C][C][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][NH1][N][=C][C][=Ring1][Branch1][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][Branch1][C][O][=C][Ring2][Ring1][=Branch1],366.4170000000001,4.421400000000004,76.60000000000001,2,5,7
COc1ccc(OCC(=O)N[C@@H](C)c2ccc(F)c(F)c2)cc1,3.2296,0.874548385681,2.179024334277809,"N-[(1S)-1-(3,4-difluorophenyl)ethyl]-2-(4-methoxyphenoxy)acetamide",[C][O][C][=C][C][=C][Branch2][Ring1][#Branch2][O][C][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][C][=C][Ring2][Ring1][Branch1],321.32300000000004,3.2296000000000022,47.56,1,3,6
CC(C)Oc1ccc(CNC(=O)NCc2ccc3c(c2)OCO3)cc1F,3.341,0.8137754937289999,2.11438000921418,"1-(1,3-benzodioxol-5-ylmethyl)-3-[(3-fluoro-4-propan-2-yloxyphenyl)methyl]urea",[C][C][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch1][F],360.3850000000001,3.341000000000001,68.82000000000001,2,4,6
CCn1nc(C(=O)O[C@@H](C)c2nc3ccccc3c(=O)[nH]2)c2ccccc2c1=O,2.5709,0.535641939837,2.841647729776419,[(1S)-1-(4-oxo-3H-quinazolin-2-yl)ethyl] 3-ethyl-4-oxophthalazine-1-carboxylate,[C][C][N][N][=C][Branch2][Ring1][O][C][=Branch1][C][=O][O][C@@H1][Branch1][C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][NH1][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][#Branch2][=O],390.3990000000001,2.570900000000001,106.94,1,7,4
C[C@@H](Sc1nnc(-c2ccc(Cl)cc2)n1C[C@H]1CCCO1)C(=O)N(C)C,3.3463,0.689941019058,3.0162205629111174,"(2R)-2-[[5-(4-chlorophenyl)-4-[[(2R)-oxolan-2-yl]methyl]-1,2,4-triazol-3-yl]sulfanyl]-N,N-dimethylpropanamide",[C][C@@H1][Branch2][Ring1][=C][S][C][=N][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][Ring1][N][C][C@H1][C][C][C][O][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C],394.9280000000003,3.346300000000002,60.25,0,6,6
COCc1cccc(CNC(=O)Cn2ccccc2=O)c1,1.3111,0.880549733999,1.947927466586016,N-[[3-(methoxymethyl)phenyl]methyl]-2-(2-oxo-1-pyridinyl)acetamide,[C][O][C][C][=C][C][=C][C][Branch1][P][C][N][C][=Branch1][C][=O][C][N][C][=C][C][=C][C][Ring1][=Branch1][=O][=C][Ring2][Ring1][C],286.331,1.3111000000000004,60.33,1,4,6
O=C(NCc1ccccc1F)c1ccc(CN2C(=O)CCC2=O)cc1,2.4047,0.8503979003859999,1.8931710628288627,"4-[(2,5-dioxopyrrolidin-1-yl)methyl]-N-[(2-fluorophenyl)methyl]benzamide",[O][=C][Branch1][N][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][C][=C][Branch1][=N][C][N][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][=O][C][=C][Ring1][=C],340.3540000000001,2.404700000000001,66.48,1,3,5
Cc1[nH]ncc1CCCNc1ccc(Br)cc1[N+](=O)[O-],3.43352,0.469755118176,2.366289421765064,4-bromo-N-[3-(5-methyl-1H-pyrazol-4-yl)propyl]-2-nitroaniline,[C][C][NH1][N][=C][C][=Ring1][Branch1][C][C][C][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][N+1][=Branch1][C][=O][O-1],339.1930000000001,3.4335200000000015,83.85,2,4,6
CC(C)(C)NC(=O)N1CCC(CNC(=O)c2cccc(Br)c2)CC1,3.399,0.806561178791,2.1161698669270823,4-[[(3-bromobenzoyl)amino]methyl]-N-tert-butylpiperidine-1-carboxamide,[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][C][C][Ring1][P],396.32900000000006,3.399000000000002,61.440000000000005,2,2,3
C[C@@H](c1ccc(-n2cncn2)cc1)N(C)C(=O)NCCCn1ccc2ccccc21,4.0147,0.458051832519,2.890151639466568,"3-(3-indol-1-ylpropyl)-1-methyl-1-[(1S)-1-[4-(1,2,4-triazol-1-yl)phenyl]ethyl]urea",[C][C@@H1][Branch2][Ring1][C][C][=C][C][=C][Branch1][Branch2][N][C][=N][C][=N][Ring1][Branch1][C][=C][Ring1][O][N][Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][N][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],402.50200000000024,4.014700000000003,67.98,1,5,7
O=c1c(=O)n(-c2ccc(Br)cc2)ccn1Cc1ccccc1Cl,3.4634,0.628019515839,2.1323480569975017,"1-(4-bromophenyl)-4-[(2-chlorophenyl)methyl]pyrazine-2,3-dione",[O][=C][C][=Branch1][C][=O][N][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=C][N][Ring1][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],391.65200000000016,3.463400000000002,44.0,0,4,3
C=C(C)COc1ccc(C(=O)Nc2cccc(N(C)C(C)=O)c2)cc1,3.8765,0.787098922905,2.0469830087518943,N-[3-[acetyl(methyl)amino]phenyl]-4-(2-methylprop-2-enoxy)benzamide,[C][=C][Branch1][C][C][C][O][C][=C][C][=C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][#Branch2][N][Branch1][C][C][C][Branch1][C][C][=O][=C][Ring1][O][C][=C][Ring2][Ring1][Ring2],338.40700000000004,3.8765000000000027,58.64,1,3,6
C[C@H](NC(=O)CN1C(=O)[C@H]2CCCC[C@@H]2C1=O)c1ccccc1,2.039,0.869002201645,2.858727926646872,"2-[(3aS,7aS)-1,3-dioxo-3a,4,5,6,7,7a-hexahydroisoindol-2-yl]-N-[(1S)-1-phenylethyl]acetamide",[C][C@H1][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@H1][C][C][C][C][C@@H1][Ring1][=Branch1][C][Ring1][#Branch2][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],314.38499999999993,2.038999999999999,66.48,1,3,4
COc1ccc(C)c2sc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)nc12,4.66642,0.422689921278,2.1192738084975016,"3-(benzenesulfonamido)-N-(4-methoxy-7-methyl-1,3-benzothiazol-2-yl)benzamide",[C][O][C][=C][C][=C][Branch1][C][C][C][S][C][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][P][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][S][=N][C][Ring2][Ring1][=N][=Ring2][Ring1][Branch2],453.54500000000013,4.666420000000003,97.39,2,6,6
Cc1ccc(C(=O)N(C)Cc2ccncc2)c(F)c1,2.80132,0.842442076391,1.9000991612313385,"2-fluoro-N,4-dimethyl-N-(pyridin-4-ylmethyl)benzamide",[C][C][=C][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Branch1][C][F][=C][Ring2][Ring1][C],258.296,2.8013200000000014,33.2,0,2,3
CN(C)c1ccc(/C=C2\N=C(c3cccc([N+](=O)[O-])c3)OC2=O)cc1,3.0053,0.366574400524,2.3220820054074114,"(4Z)-4-[[4-(dimethylamino)phenyl]methylidene]-2-(3-nitrophenyl)-1,3-oxazol-5-one",[C][N][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][O][/C][=C][\N][=C][Branch1][S][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][O][C][Ring1][=C][=O][C][=C][Ring2][Ring1][=Branch1],337.33500000000004,3.005300000000002,85.03999999999999,0,6,4
CO[C@H](CNCc1cn(C)nc1-c1cccc(Cl)c1)c1cccs1,4.2793,0.654387964709,2.9821726642070363,(2R)-N-[[3-(3-chlorophenyl)-1-methylpyrazol-4-yl]methyl]-2-methoxy-2-thiophen-2-ylethanamine,[C][O][C@H1][Branch2][Ring1][=Branch2][C][N][C][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=C][C][=C][S][Ring1][Branch1],361.8980000000001,4.279300000000003,39.08,1,5,7
Cn1c(SCC(=O)N[C@@H](c2ccccc2)C2CC2)nnc1C1CC1,3.0521,0.7767796871889999,2.690306010655984,"2-[(5-cyclopropyl-4-methyl-1,2,4-triazol-3-yl)sulfanyl]-N-[(R)-cyclopropyl(phenyl)methyl]acetamide",[C][N][C][Branch2][Ring1][Branch2][S][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring1][Ring1][=N][N][=C][Ring2][Ring1][Ring2][C][C][C][Ring1][Ring1],342.4680000000002,3.052100000000001,59.81,1,5,7
CS(=O)(=O)c1ccccc1C(=O)Nc1ccc(Cc2nc3ccccc3s2)cc1,4.5429,0.4896737396100001,2.053747776016128,"N-[4-(1,3-benzothiazol-2-ylmethyl)phenyl]-2-methylsulfonylbenzamide",[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][=C][Ring1][S],422.5310000000002,4.542900000000004,76.13,1,5,5
Cc1cccc(N2C(=O)C[C@@H](N(O)c3ccccc3)C2=O)c1C,2.83114,0.69451830118,2.736264959277808,"(3R)-1-(2,3-dimethylphenyl)-3-(N-hydroxyanilino)pyrrolidine-2,5-dione",[C][C][=C][C][=C][C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][C@@H1][Branch1][=N][N][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][=O][=C][Ring2][Ring1][Branch1][C],310.3530000000001,2.8311400000000013,60.85,1,4,3
O=C(NC[C@@H]1CN(c2cccc(Cl)c2)C(=O)O1)c1ccccc1S(=O)(=O)C(F)F,3.0915,0.729548313375,2.858617415517508,"N-[[(5R)-3-(3-chlorophenyl)-2-oxo-1,3-oxazolidin-5-yl]methyl]-2-(difluoromethylsulfonyl)benzamide",[O][=C][Branch2][Ring1][#Branch2][N][C][C@@H1][C][N][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][Ring1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][F],444.8430000000001,3.0915000000000017,92.78,1,5,6
Cc1ccc(C(=O)N[C@@H]2[C@H]3CCC[C@H]3[C@H]2c2ccccc2)cn1,3.70212,0.913033175955,3.3237241877031547,"6-methyl-N-[(1R,5S,6R,7S)-7-phenyl-6-bicyclo[3.2.0]heptanyl]pyridine-3-carboxamide",[C][C][=C][C][=C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C@@H1][C@H1][C][C][C][C@H1][Ring1][Branch1][C@H1][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][Ring2][Ring1][=Branch1],306.409,3.7021200000000025,41.99,1,2,3
COc1cccc(-c2nc(COc3c(C)ccnc3Cl)cs2)c1,4.754519999999999,0.597346183235,2.2992055072395683,"4-[(2-chloro-4-methyl-3-pyridinyl)oxymethyl]-2-(3-methoxyphenyl)-1,3-thiazole",[C][O][C][=C][C][=C][C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][O][C][=C][Branch1][C][C][C][=C][N][=C][Ring1][#Branch1][Cl][=C][S][Ring1][#C][=C][Ring2][Ring1][Branch1],346.839,4.754520000000003,44.24,0,5,5
CC(C)CN(CC(C)C)C(=O)CSc1ncccc1N,2.8965,0.779369775371,2.3919542569299,"2-[(3-amino-2-pyridinyl)sulfanyl]-N,N-bis(2-methylpropyl)acetamide",[C][C][Branch1][C][C][C][N][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][S][C][=N][C][=C][C][=C][Ring1][=Branch1][N],295.452,2.8965000000000005,59.22,1,4,7
COc1ccc(F)cc1C(=O)COC(=O)c1csc(-c2ccc(C)cc2)n1,4.30592,0.448066156239,2.0810409415951074,"[2-(5-fluoro-2-methoxyphenyl)-2-oxoethyl] 2-(4-methylphenyl)-1,3-thiazole-4-carboxylate",[C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][S][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][Ring1][N],385.41600000000005,4.305920000000004,65.49000000000001,0,6,6
O=C(CCCNC(=O)N1CC(O)=Nc2ccccc21)Nc1ccc(Oc2ccccc2)cc1,5.0154,0.427028269741,2.470596814628889,"3-oxo-N-[4-oxo-4-(4-phenoxyanilino)butyl]-2,4-dihydroquinoxaline-1-carboxamide",[O][=C][Branch2][Ring1][#Branch2][C][C][C][N][C][=Branch1][C][=O][N][C][C][Branch1][C][O][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][N][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N],444.49100000000016,5.015400000000003,103.26,3,4,7
Cc1ccc(NC(=O)Cc2nc(-c3cccc(Br)c3)cs2)cc1,5.06222,0.652254673839,1.923678933812996,"2-[4-(3-bromophenyl)-1,3-thiazol-2-yl]-N-(4-methylphenyl)acetamide",[C][C][=C][C][=C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][C][=N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][=C][S][Ring1][N][C][=C][Ring2][Ring1][=Branch1],387.302,5.0622200000000035,41.99,1,3,4
CC1CCN(S(=O)(=O)c2ccc3c(c2)[C@H]2C=CC[C@@H]2[C@H](c2cccnc2)N3)CC1,4.3287,0.734813125036,3.5128705139093928,"(3aS,4R,9bS)-8-(4-methylpiperidin-1-yl)sulfonyl-4-pyridin-3-yl-3a,4,5,9b-tetrahydro-3H-cyclopenta[c]quinoline",[C][C][C][C][N][Branch2][Ring2][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@H1][C][=C][C][C@@H1][Ring1][Branch1][C@H1][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][N][Ring1][S][C][C][Ring2][Ring1][N],409.5550000000002,4.328700000000003,62.300000000000004,1,4,3
