smiles,logP,qed,SAS,iupac,selfies,MolWt,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds
C(OC(=O)c1cc(Cl)c2c(c1)OCCCO2)C(=O)c1cc(n(c1C)C1CC1)C,4.29424,0.527218400636,2.4946377221774565,"[2-(1-cyclopropyl-2,5-dimethylpyrrol-3-yl)-2-oxoethyl] 6-chloro-3,4-dihydro-2H-1,5-benzodioxepine-8-carboxylate",[C][Branch2][Ring1][#Branch2][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][O][C][C][C][O][Ring1][Branch2][C][=Branch1][C][=O][C][C][=C][Branch1][=N][N][Branch1][Branch1][C][=Ring1][Branch1][C][C][C][C][Ring1][Ring1][C],403.8620000000003,4.294240000000003,66.76000000000002,0,6,5
C1C(n2c(C)c(cc2C)C(COC(=O)c2cc3OCCCOc3c(c2)Cl)=O)C1,4.29424,0.527218400636,2.4946377221774565,"[2-(1-cyclopropyl-2,5-dimethylpyrrol-3-yl)-2-oxoethyl] 6-chloro-3,4-dihydro-2H-1,5-benzodioxepine-8-carboxylate",[C][C][Branch2][Ring2][O][N][C][Branch1][C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][C][C][Branch2][Ring1][=Branch2][C][O][C][=Branch1][C][=O][C][=C][C][O][C][C][C][O][C][=Ring1][#Branch1][C][=Branch1][Ring2][=C][Ring1][O][Cl][=O][C][Ring2][Ring1][N],403.8620000000003,4.294240000000003,66.76000000000002,0,6,5
O1CCCOc2c1cc(cc2Cl)C(OCC(=O)c1c(n(C2CC2)c(c1)C)C)=O,4.29424,0.527218400636,2.4946377221774565,"[2-(1-cyclopropyl-2,5-dimethylpyrrol-3-yl)-2-oxoethyl] 6-chloro-3,4-dihydro-2H-1,5-benzodioxepine-8-carboxylate",[O][C][C][C][O][C][=C][Ring1][#Branch1][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][C][Branch2][Ring1][O][O][C][C][=Branch1][C][=O][C][=C][Branch1][S][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=Branch1][Ring2][=C][Ring1][Branch2][C][C][=O],403.8620000000003,4.294240000000003,66.76000000000002,0,6,5
c1(Cl)cc(C(OCC(=O)c2cc(n(C3CC3)c2C)C)=O)cc2OCCCOc21,4.29424,0.527218400636,2.4946377221774565,"[2-(1-cyclopropyl-2,5-dimethylpyrrol-3-yl)-2-oxoethyl] 6-chloro-3,4-dihydro-2H-1,5-benzodioxepine-8-carboxylate",[C][Branch1][C][Cl][=C][C][Branch2][Ring1][=C][C][Branch2][Ring1][=Branch2][O][C][C][=Branch1][C][=O][C][C][=C][Branch1][=N][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=Ring1][Branch2][C][C][=O][=C][C][O][C][C][C][O][C][=Ring1][#Branch1][Ring2][Ring1][N],403.8620000000003,4.294240000000003,66.76000000000002,0,6,5
O=C(COC(c1cc2OCCCOc2c(Cl)c1)=O)c1cc(n(c1C)C1CC1)C,4.29424,0.527218400636,2.4946377221774565,"[2-(1-cyclopropyl-2,5-dimethylpyrrol-3-yl)-2-oxoethyl] 6-chloro-3,4-dihydro-2H-1,5-benzodioxepine-8-carboxylate",[O][=C][Branch2][Ring1][#Branch2][C][O][C][Branch2][Ring1][Ring1][C][=C][C][O][C][C][C][O][C][=Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][N][=O][C][C][=C][Branch1][=N][N][Branch1][Branch1][C][=Ring1][Branch1][C][C][C][C][Ring1][Ring1][C],403.8620000000003,4.294240000000003,66.76000000000002,0,6,5
c1(c(cc(C)n1C1CC1)C(COC(c1cc2OCCCOc2c(c1)Cl)=O)=O)C,4.29424,0.527218400636,2.4946377221774565,"[2-(1-cyclopropyl-2,5-dimethylpyrrol-3-yl)-2-oxoethyl] 6-chloro-3,4-dihydro-2H-1,5-benzodioxepine-8-carboxylate",[C][=Branch2][Ring2][#C][=C][Branch1][=C][C][=C][Branch1][C][C][N][Ring1][=Branch1][C][C][C][Ring1][Ring1][C][Branch2][Ring1][#Branch2][C][O][C][Branch2][Ring1][Ring1][C][=C][C][O][C][C][C][O][C][=Ring1][#Branch1][C][=Branch1][Ring2][=C][Ring1][O][Cl][=O][=O][C],403.8620000000003,4.294240000000003,66.76000000000002,0,6,5
C1C(n2c(cc(c2C)C(=O)COC(=O)c2cc(Cl)c3OCCCOc3c2)C)C1,4.29424,0.527218400636,2.4946377221774565,"[2-(1-cyclopropyl-2,5-dimethylpyrrol-3-yl)-2-oxoethyl] 6-chloro-3,4-dihydro-2H-1,5-benzodioxepine-8-carboxylate",[C][C][Branch2][Ring2][O][N][C][=Branch2][Ring2][Branch1][=C][C][=Branch1][Branch1][=C][Ring1][Branch1][C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][O][C][C][C][O][C][Ring1][#Branch1][=C][Ring1][N][C][C][Ring2][Ring1][N],403.8620000000003,4.294240000000003,66.76000000000002,0,6,5
Cc1n(c(C)cc1C(=O)COC(c1cc(Cl)c2OCCCOc2c1)=O)C1CC1,4.29424,0.527218400636,2.4946377221774565,"[2-(1-cyclopropyl-2,5-dimethylpyrrol-3-yl)-2-oxoethyl] 6-chloro-3,4-dihydro-2H-1,5-benzodioxepine-8-carboxylate",[C][C][N][Branch2][Ring2][=Branch1][C][Branch1][C][C][=C][C][=Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][Branch2][Ring1][Ring1][C][=C][C][Branch1][C][Cl][=C][O][C][C][C][O][C][Ring1][#Branch1][=C][Ring1][N][=O][C][C][C][Ring1][Ring1],403.8620000000003,4.294240000000003,66.76000000000002,0,6,5
c1(cc2OCCCOc2c(c1)Cl)C(OCC(=O)c1cc(n(C2CC2)c1C)C)=O,4.29424,0.527218400636,2.4946377221774565,"[2-(1-cyclopropyl-2,5-dimethylpyrrol-3-yl)-2-oxoethyl] 6-chloro-3,4-dihydro-2H-1,5-benzodioxepine-8-carboxylate",[C][=Branch2][Ring1][C][=C][C][O][C][C][C][O][C][=Ring1][#Branch1][C][=Branch1][Ring2][=C][Ring1][O][Cl][C][Branch2][Ring1][=Branch2][O][C][C][=Branch1][C][=O][C][C][=C][Branch1][=N][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=Ring1][Branch2][C][C][=O],403.8620000000003,4.294240000000003,66.76000000000002,0,6,5
O=C(CN(C1CCCCC1)S(=O)(=O)c1ccc(Cl)cc1)N1CCN(c2ccccc2F)CC1,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[O][=C][Branch2][Ring1][#C][C][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][C][N][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][C][Ring1][=N],494.03200000000015,4.151300000000004,60.93000000000001,0,4,6
c1c(Cl)ccc(S(=O)(=O)N(C2CCCCC2)CC(N2CCN(c3c(F)cccc3)CC2)=O)c1,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[C][=C][Branch1][C][Cl][C][=C][C][Branch2][Ring2][=C][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][C][Branch2][Ring1][=Branch1][N][C][C][N][Branch1][N][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][C][C][Ring1][=N][=O][=C][Ring2][Ring1][P],494.03200000000015,4.151300000000004,60.93000000000001,0,4,6
C1CCCC(N(S(=O)(=O)c2ccc(cc2)Cl)CC(=O)N2CCN(CC2)c2ccccc2F)C1,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[C][C][C][C][C][Branch2][Ring2][#C][N][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][C][C][=Branch1][C][=O][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][Ring2][Ring1][P],494.03200000000015,4.151300000000004,60.93000000000001,0,4,6
S(=O)(c1ccc(cc1)Cl)(=O)N(CC(N1CCN(CC1)c1c(cccc1)F)=O)C1CCCCC1,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[S][=Branch1][C][=O][Branch1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][=Branch1][C][=O][N][Branch2][Ring1][N][C][C][Branch2][Ring1][=Branch1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][F][=O][C][C][C][C][C][C][Ring1][=Branch1],494.03200000000015,4.151300000000004,60.93000000000001,0,4,6
c1(ccc(Cl)cc1)S(N(CC(=O)N1CCN(CC1)c1ccccc1F)C1CCCCC1)(=O)=O,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[C][=Branch1][O][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Branch2][Ring2][Branch1][N][Branch2][Ring1][=Branch2][C][C][=Branch1][C][=O][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][C][C][C][C][C][Ring1][=Branch1][=Branch1][C][=O][=O],494.03200000000015,4.151300000000004,60.93000000000001,0,4,6
S(=O)(c1ccc(cc1)Cl)(N(C1CCCCC1)CC(N1CCN(CC1)c1ccccc1F)=O)=O,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[S][=Branch1][C][=O][Branch1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][Branch2][Ring2][Branch1][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][C][Branch2][Ring1][Ring2][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=O][=O],494.03200000000015,4.151300000000004,60.93000000000001,0,4,6
C1N(CCN(C1)C(=O)CN(C1CCCCC1)S(=O)(c1ccc(cc1)Cl)=O)c1c(cccc1)F,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[C][N][Branch2][Ring2][O][C][C][N][Branch1][Ring2][C][Ring1][=Branch1][C][=Branch1][C][=O][C][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][S][=Branch1][C][=O][Branch1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][=O][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][F],494.03200000000015,4.151300000000004,60.93000000000001,0,4,6
Fc1c(cccc1)N1CCN(C(=O)CN(S(=O)(c2ccc(cc2)Cl)=O)C2CCCCC2)CC1,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[F][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch2][Ring2][Ring2][C][=Branch1][C][=O][C][N][Branch2][Ring1][Ring1][S][=Branch1][C][=O][Branch1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][=O][C][C][C][C][C][C][Ring1][=Branch1][C][C][Ring2][Ring1][#Branch2],494.03200000000015,4.151300000000004,60.93000000000001,0,4,6
C1C(CCCC1)N(CC(N1CCN(CC1)c1ccccc1F)=O)S(=O)(=O)c1ccc(Cl)cc1,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[C][C][Branch1][#Branch1][C][C][C][C][Ring1][=Branch1][N][Branch2][Ring1][#Branch2][C][C][Branch2][Ring1][Ring2][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],494.03200000000015,4.151300000000004,60.93000000000001,0,4,6
c1cccc(c1N1CCN(CC1)C(=O)CN(S(=O)(c1ccc(Cl)cc1)=O)C1CCCCC1)F,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[C][=C][C][=C][C][=Branch2][Ring2][P][=C][Ring1][=Branch1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C][N][Branch2][Ring1][Ring1][S][=Branch1][C][=O][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=O][C][C][C][C][C][C][Ring1][=Branch1][F],494.03200000000015,4.151300000000004,60.93000000000001,0,4,6
c1(Cl)ccc(cc1)S(N(C1CCCCC1)CC(N1CCN(CC1)c1c(F)cccc1)=O)(=O)=O,4.1513,0.58279265328,2.2781243514537657,4-chloro-N-cyclohexyl-N-[2-[4-(2-fluorophenyl)piperazin-1-yl]-2-oxoethyl]benzenesulfonamide,[C][Branch1][C][Cl][=C][C][=C][Branch1][Branch1][C][=C][Ring1][#Branch1][S][Branch2][Ring2][#Branch1][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][C][Branch2][Ring1][=Branch1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][=O][=Branch1][C][=O][=O],494.03200000000015,4.151300000000004,60.93000000000001,0,4,6
CCCC[NH2+][C@@H](C)[C@@H]1COc2ccccc2O1,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[C][C][C][C][NH2+1][C@@H1][Branch1][C][C][C@@H1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2],236.335,1.5783999999999998,35.07,1,2,5
O1C[C@@H]([C@H](C)[NH2+]CCCC)Oc2c1cccc2,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[O][C][C@@H1][Branch1][#Branch2][C@H1][Branch1][C][C][NH2+1][C][C][C][C][O][C][=C][Ring1][=N][C][=C][C][=C][Ring1][=Branch1],236.335,1.5783999999999998,35.07,1,2,5
c12c(cccc1)O[C@@H](CO2)[C@@H]([NH2+]CCCC)C,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][O][C@@H1][Branch1][Branch1][C][O][Ring1][#Branch2][C@@H1][Branch1][=Branch1][NH2+1][C][C][C][C][C],236.335,1.5783999999999998,35.07,1,2,5
C(CC)C[NH2+][C@H]([C@H]1Oc2ccccc2OC1)C,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[C][Branch1][Ring1][C][C][C][NH2+1][C@H1][Branch1][#C][C@H1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][#Branch2][C],236.335,1.5783999999999998,35.07,1,2,5
c12c(O[C@@H](CO1)[C@@H]([NH2+]CCCC)C)cccc2,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[C][=C][Branch2][Ring1][C][O][C@@H1][Branch1][Branch1][C][O][Ring1][=Branch1][C@@H1][Branch1][=Branch1][NH2+1][C][C][C][C][C][C][=C][C][=C][Ring1][P],236.335,1.5783999999999998,35.07,1,2,5
O1C[C@H](Oc2c1cccc2)[C@H](C)[NH2+]CCCC,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[O][C][C@H1][Branch1][N][O][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring1][=Branch1][C@H1][Branch1][C][C][NH2+1][C][C][C][C],236.335,1.5783999999999998,35.07,1,2,5
[NH2+]([C@@H](C)[C@H]1Oc2c(OC1)cccc2)CCCC,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[NH2+1][Branch2][Ring1][Branch1][C@@H1][Branch1][C][C][C@H1][O][C][=C][Branch1][Branch1][O][C][Ring1][=Branch1][C][=C][C][=C][Ring1][Branch2][C][C][C][C],236.335,1.5783999999999998,35.07,1,2,5
c12c(cccc1)O[C@H]([C@H](C)[NH2+]CCCC)CO2,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][O][C@H1][Branch1][#Branch2][C@H1][Branch1][C][C][NH2+1][C][C][C][C][C][O][Ring1][P],236.335,1.5783999999999998,35.07,1,2,5
[C@@H]([NH2+]CCCC)([C@@H]1COc2c(O1)cccc2)C,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[C@@H1][Branch1][=Branch1][NH2+1][C][C][C][C][Branch1][P][C@@H1][C][O][C][=C][Branch1][Ring2][O][Ring1][=Branch1][C][=C][C][=C][Ring1][#Branch1][C],236.335,1.5783999999999998,35.07,1,2,5
C(C[NH2+][C@@H](C)[C@@H]1COc2c(cccc2)O1)CC,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[C][Branch2][Ring1][#Branch1][C][NH2+1][C@@H1][Branch1][C][C][C@@H1][C][O][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2][C][C],236.335,1.5783999999999998,35.07,1,2,5
C(C)CC[NH2+][C@@H](C)[C@@H]1COc2c(O1)cccc2,1.5784,0.794842673621,3.985079370950042,"butyl-[(1S)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]azanium",[C][Branch1][C][C][C][C][NH2+1][C@@H1][Branch1][C][C][C@@H1][C][O][C][=C][Branch1][Ring2][O][Ring1][=Branch1][C][=C][C][=C][Ring1][#Branch1],236.335,1.5783999999999998,35.07,1,2,5
CCCN1CC(=O)N2[C@@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc(Cl)cc2)C1=O,3.9162,0.6912624384360001,3.1502090869996078,"(2R,8S)-2-(4-chlorophenyl)-6-propyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",[C][C][C][N][C][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][#C][C][C][=C][Branch1][N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C@H1][Ring1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring2][Ring1][=Branch2][=O],407.9010000000002,3.9162000000000026,56.41,1,2,3
c1cc([C@@H]2c3c(C[C@@H]4N2C(CN(CCC)C4=O)=O)c2ccccc2[nH]3)ccc1Cl,3.9162,0.6912624384360001,3.1502090869996078,"(2R,8S)-2-(4-chlorophenyl)-6-propyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",[C][=C][C][Branch2][Ring2][#Branch1][C@@H1][C][=C][Branch2][Ring1][Branch1][C][C@@H1][N][Ring1][=Branch1][C][Branch1][N][C][N][Branch1][Ring2][C][C][C][C][Ring1][=Branch2][=O][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring2][Ring1][Branch1][=C][C][=C][Ring2][Ring1][N][Cl],407.9010000000002,3.9162000000000026,56.41,1,2,3
C(N1C([C@H]2N([C@@H](c3[nH]c4c(c3C2)cccc4)c2ccc(cc2)Cl)C(=O)C1)=O)CC,3.9162,0.6912624384360001,3.1502090869996078,"(2R,8S)-2-(4-chlorophenyl)-6-propyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",[C][Branch2][Branch1][Branch1][N][C][Branch2][Ring2][#C][C@H1][N][Branch2][Ring2][C][C@@H1][Branch2][Ring1][Ring1][C][NH1][C][=C][Branch1][#Branch1][C][=Ring1][Branch1][C][Ring1][=Branch2][C][=C][C][=C][Ring1][Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][C][=Branch1][C][=O][C][Ring2][Ring1][=Branch2][=O][C][C],407.9010000000002,3.9162000000000026,56.41,1,2,3
O=C1N2[C@H](C(=O)N(CCC)C1)Cc1c3c(cccc3)[nH]c1[C@H]2c1ccc(Cl)cc1,3.9162,0.6912624384360001,3.1502090869996078,"(2R,8S)-2-(4-chlorophenyl)-6-propyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",[O][=C][N][C@H1][Branch1][=C][C][=Branch1][C][=O][N][Branch1][Ring2][C][C][C][C][Ring1][#Branch2][C][C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][NH1][C][=Ring1][=Branch2][C@H1][Ring2][Ring1][Ring2][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],407.9010000000002,3.9162000000000026,56.41,1,2,3
C1c2c([nH]c3ccccc32)[C@H](N2C(CN(CCC)C(=O)[C@H]12)=O)c1ccc(Cl)cc1,3.9162,0.6912624384360001,3.1502090869996078,"(2R,8S)-2-(4-chlorophenyl)-6-propyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",[C][C][=C][Branch1][N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C@H1][Branch2][Ring1][Branch2][N][C][Branch2][Ring1][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C@H1][Ring2][Ring1][Branch1][Ring1][#Branch2][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],407.9010000000002,3.9162000000000026,56.41,1,2,3
[C@H]1(c2ccc(cc2)Cl)N2[C@@H](Cc3c1[nH]c1c3cccc1)C(N(CC2=O)CCC)=O,3.9162,0.6912624384360001,3.1502090869996078,"(2R,8S)-2-(4-chlorophenyl)-6-propyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",[C@H1][Branch1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][N][C@@H1][Branch1][P][C][C][=C][Ring1][=N][NH1][C][=C][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][C][Branch1][N][N][Branch1][=Branch1][C][C][Ring1][S][=O][C][C][C][=O],407.9010000000002,3.9162000000000026,56.41,1,2,3
c1(ccc(cc1)Cl)[C@@H]1c2c(C[C@H]3C(=O)N(CC(N31)=O)CCC)c1ccccc1[nH]2,3.9162,0.6912624384360001,3.1502090869996078,"(2R,8S)-2-(4-chlorophenyl)-6-propyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",[C][=Branch1][O][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][C@@H1][C][=C][Branch2][Ring1][#Branch1][C][C@H1][C][=Branch1][C][=O][N][Branch1][O][C][C][Branch1][=Branch1][N][Ring1][#Branch1][Ring1][O][=O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring2][Ring1][Branch1],407.9010000000002,3.9162000000000026,56.41,1,2,3
c1(Cl)ccc(cc1)[C@H]1N2[C@H](C(N(CCC)CC2=O)=O)Cc2c3ccccc3[nH]c21,3.9162,0.6912624384360001,3.1502090869996078,"(2R,8S)-2-(4-chlorophenyl)-6-propyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",[C][Branch1][C][Cl][=C][C][=C][Branch1][Branch1][C][=C][Ring1][#Branch1][C@H1][N][C@H1][Branch1][S][C][Branch1][N][N][Branch1][Ring2][C][C][C][C][C][Ring1][=Branch2][=O][=O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][C][=Ring1][=Branch2][Ring2][Ring1][=Branch1],407.9010000000002,3.9162000000000026,56.41,1,2,3
c1cc(ccc1Cl)[C@H]1N2C(=O)CN(CCC)C(=O)[C@@H]2Cc2c1[nH]c1ccccc21,3.9162,0.6912624384360001,3.1502090869996078,"(2R,8S)-2-(4-chlorophenyl)-6-propyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",[C][=C][C][=Branch1][#Branch1][=C][C][=C][Ring1][=Branch1][Cl][C@H1][N][C][=Branch1][C][=O][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C@@H1][Ring1][O][C][C][=C][Ring1][#C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1],407.9010000000002,3.9162000000000026,56.41,1,2,3
C1(=O)N(CC(N2[C@H]1Cc1c([nH]c3ccccc13)[C@H]2c1ccc(cc1)Cl)=O)CCC,3.9162,0.6912624384360001,3.1502090869996078,"(2R,8S)-2-(4-chlorophenyl)-6-propyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",[C][=Branch1][C][=O][N][Branch2][Ring2][=Branch2][C][C][Branch2][Ring2][Ring1][N][C@H1][Ring1][#Branch1][C][C][=C][Branch1][N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C@H1][Ring1][=N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][=O][C][C][C],407.9010000000002,3.9162000000000026,56.41,1,2,3
